member,epoch,train_loss,val_loss
3,32,0.00029323166518265177,0.00030978594440966845
3,33,0.00029275848619053483,0.00031277904054149985
3,34,0.00029019121552334616,0.0003095361462328583
3,35,0.0002882988517500322,0.0003118092135991901
3,36,0.0002857959351191918,0.0003089167585130781
3,37,0.0002863204689886145,0.00030296770273707807
3,38,0.0002824648203397239,0.00031013242551125586
3,39,0.00028048094968242504,0.00030197054729796946
3,40,0.00027974917113574016,0.0002992990193888545
3,41,0.0002782005013604821,0.00030144062475301325
3,42,0.0002758006346541353,0.0002989014610648155
3,43,0.00027301294842510727,0.0002975012466777116
3,44,0.0002722197269279234,0.00029846158577129245
3,45,0.0002746818555708699,0.00029847404221072793
3,46,0.00026856445624596543,0.00029718654695898294
3,47,0.00026794776292862716,0.00029992067720741034
3,48,0.00026536147412844,0.00029398800688795745
3,49,0.0002650179276630903,0.0002970173372887075
3,50,0.0002640461637121108,0.00030886908643878996
3,51,0.0002612949192127282,0.0002940166450571269
3,52,0.0002609298296738416,0.00029062319663353264
3,53,0.0002589316527635135,0.00029341535991989076
3,54,0.0002571428743346284,0.00030305987456813455
3,55,0.00025724747780434513,0.00029417569749057293
3,56,0.00025650466593517057,0.0002955400268547237
3,57,0.00025686844495228595,0.0003001414006575942
3,58,0.00025390393123961985,0.00030681383213959634
3,59,0.0002538254933207537,0.00029213386005721986
3,60,0.0002509542169670264,0.00029683808679692447
3,61,0.0002503425788729348,0.0003002503071911633
3,62,0.00024995021933379275,0.0003019701689481735
4,1,0.0339281685884904,0.015344703570008278
4,2,0.011075001925092053,0.00657211197540164
4,3,0.0035342761802797515,0.0012346934527158737
4,4,0.000723307009174109,0.0004752642416860908
4,5,0.0004663679242151341,0.00043988326797261834
4,6,0.0004391011741891917,0.0004203770949970931
4,7,0.0004205609224391756,0.000404921593144536
4,8,0.0004072528263657457,0.00040655620978213847
4,9,0.0003975664523378428,0.00038266865885816514
4,10,0.00038830119887090945,0.00037697641528211534
4,11,0.00038134454154512947,0.00037159700877964497
4,12,0.00037557524262444566,0.000365375482942909
4,13,0.0003673928226861689,0.0003615116875153035
4,14,0.000362314887991589,0.00035871873842552304
4,15,0.0003574183539452928,0.00035194004885852337
4,16,0.0003530034410629284,0.0003681490779854357
4,17,0.00034750739861003776,0.0003547808446455747
4,18,0.00034451379149255375,0.00034604064421728253
4,19,0.00034175588981317427,0.0003439011052250862
4,20,0.000335594981710461,0.00033819011878222227
4,21,0.0003334259390658526,0.0003405247407499701
4,22,0.0003278375784392227,0.000337454053806141
4,23,0.0003231262588545818,0.00034416536800563335
4,24,0.00032359433788116333,0.0003312469634693116
4,25,0.0003200265324967741,0.00033409352181479335
4,26,0.00031559072852272677,0.00032976100919768214
4,27,0.00031526406087774647,0.0003325637662783265
4,28,0.00031037730196732335,0.00032514065969735384
4,29,0.00030966735853710107,0.000321016093948856
4,30,0.0003068754710343287,0.00032118571107275784
4,31,0.00030511746721135244,0.0003197671612724662
4,32,0.00030428702919743953,0.00031858193688094616
4,33,0.00030298397623657904,0.0003206116962246597
4,34,0.0002993720636996268,0.00031657220097258687
4,35,0.00029597308259043427,0.0003207867848686874
4,36,0.00029460081534839617,0.00031835888512432575
4,37,0.0002924983654671383,0.00031584216048941016
4,38,0.00029291712202097255,0.00031244594720192254
4,39,0.0002905335360448118,0.00032427124097011983
4,40,0.00028987886381542515,0.00031397389830090106
4,41,0.0002876171306965666,0.00030964086181484163
4,42,0.0002863734228950408,0.00031844634213484824
4,43,0.000285130784984816,0.0003104218340013176
4,44,0.0002844905456769522,0.00031391470110975206
4,45,0.0002834001046829615,0.00031104005756787956
4,46,0.0002812835720229756,0.0003071623796131462
4,47,0.0002801403967120374,0.0003095142892561853
4,48,0.0002782710557501694,0.0003212337614968419
4,49,0.0002791357737733051,0.0003139848413411528
4,50,0.000277088058879599,0.0003072139516007155
4,51,0.00027551496568722304,0.00030837327358312905
4,52,0.00027363853478217843,0.0003036223934032023
4,53,0.0002759700809881367,0.00030605832580477
4,54,0.0002723630034511357,0.0003081158793065697
4,55,0.0002706213610470985,0.00031389767536893487
4,56,0.00026955884283287796,0.0003040405281353742
4,57,0.00026944196606227367,0.0003014485409948975
4,58,0.0002676010682825344,0.0003083432384300977
4,59,0.00026733851105975056,0.000303521694149822
4,60,0.0002650036822909627,0.0002991575456690043
4,61,0.00026686407044892096,0.00030247948598116636
4,62,0.0002628521168845947,0.00030720813083462417
4,63,0.00026284179851171317,0.00029751230613328516
4,64,0.0002625519419865062,0.0003031012893188745
4,65,0.000261660402269896,0.0003012408269569278
4,66,0.0002599437531704704,0.00029788666870445013
4,67,0.00025925247921366936,0.0002998270792886615
4,68,0.0002569731073540256,0.00029695677221752703
4,69,0.00025608010387427556,0.00029726282809861004
4,70,0.0002575029048603028,0.00031357642728835344
4,71,0.0002541222327466433,0.00029836062458343804
4,72,0.00025360777063502204,0.00029837392503395677
4,73,0.00025168989058066573,0.0002961152349598706
4,74,0.00025078056055483305,0.00029915099730715156
4,75,0.00024956103136193836,0.00029616960091516376
4,76,0.0002488681272974376,0.00029637187253683805
4,77,0.00024886769335716964,0.0002936521777883172
4,78,0.0002460417420499855,0.00029590653139166534
4,79,0.000247100610868074,0.000294404017040506
4,80,0.0002455155169763775,0.0002938830293715
5,1,0.026059063980424846,0.013227851130068302
5,2,0.008212675716383037,0.003000065451487899
5,3,0.0013420767782221514,0.0005640395684167743
5,4,0.0005055502390109555,0.00045424545533023775
5,5,0.00044648750285893957,0.0004204243596177548
5,6,0.0004179567828239804,0.0003986173833254725
5,7,0.0003995232628227246,0.00038829923141747713
5,8,0.00038694153987388645,0.0003783882420975715
5,9,0.00037258098719434603,0.0003687725111376494
5,10,0.00036204652180377807,0.00035750583629123867
5,11,0.0003548385897323627,0.00035226065665483475
5,12,0.00035017745178710254,0.000347195309586823
5,13,0.0003463030315556184,0.00034348302870057523
5,14,0.0003422407411056122,0.0003614638408180326
5,15,0.000337128327012545,0.0003397890832275152
5,16,0.00033275042344919507,0.0003577210591174662
5,17,0.0003312285509546874,0.0003327944432385266
5,18,0.000326601621505149,0.0003311771433800459
5,19,0.00032249395919239357,0.0003282170509919524
5,20,0.00031858077350383005,0.00032832156284712255
5,21,0.0003155881186550552,0.0003301611286588013
5,22,0.0003104198205207164,0.00032581351115368307
5,23,0.00030870124933965226,0.0003192185249645263
5,24,0.0003060615570111959,0.00033369968878105283
5,25,0.0002999298409472599,0.000315311539452523
5,26,0.000299485909976755,0.0003261161036789417
5,27,0.00029657532272136047,0.00031813947134651244
5,28,0.00029447648489709806,0.0003168746188748628
5,29,0.0002903933169371966,0.00031059724278748035
5,30,0.0002886427378333691,0.00032190486672334373
5,31,0.00028537718981883867,0.00032118699164129794
5,32,0.00028774175308299835,0.00031086328090168536
5,33,0.00028504855117622623,0.0003078916925005615
5,34,0.0002826556386081157,0.00030606085783801973
5,35,0.000280902784007291,0.0003065635683014989
5,36,0.0002794694373366871,0.00031570560531690717
5,37,0.00027959462294044595,0.0003093860868830234
5,38,0.00027963401480681367,0.0003048116050194949
5,39,0.00027749049161664315,0.00030644601793028414
5,40,0.0002771964979495991,0.0003112573176622391
5,41,0.0002747686044528597,0.0003051510429941118
5,42,0.00027455801438298764,0.0003095325955655426
5,43,0.0002722378167220288,0.0003035586269106716
5,44,0.0002705199516300733,0.00030416870140470564
5,45,0.0002695827200163708,0.0003035834524780512
5,46,0.0002699254842871731,0.000305331835988909
5,47,0.00026733387996339135,0.0003037088899873197
5,48,0.0002670571230765846,0.0003063851036131382
5,49,0.00026536424621439504,0.00031535769812762737
5,50,0.0002653282400160269,0.00030145354685373604
5,51,0.000265088644232256,0.00030127097852528095
5,52,0.0002635723893116746,0.00030941757722757757
5,53,0.0002629138136851705,0.0003014929825440049
5,54,0.0002617066292161191,0.00030083247111178935
5,55,0.0002608232977196436,0.0002995413960888982
5,56,0.00025931495948936103,0.0003051282837986946
5,57,0.00025846843844866033,0.00030573419644497335
5,58,0.00025687201500922027,0.00029988359892740846
5,59,0.00025848143106257476,0.0003019351279363036
5,60,0.00025523581620547233,0.0003008261846844107
5,61,0.0002550462138476885,0.00030197479645721614
5,62,0.0002560038363854228,0.000301583408145234
5,63,0.0002556612661487802,0.00030728537240065634
5,64,0.0002526365097232715,0.0002985534956678748
5,65,0.00025435754284262657,0.00030830997275188565
5,66,0.00025219250687708456,0.0003039793809875846
5,67,0.00025039175182960376,0.00030241080094128847
5,68,0.000249760842610461,0.0003256987838540226
5,69,0.0002515161719121453,0.00029720590100623667
5,70,0.00024991956913705777,0.0002964819432236254
5,71,0.0002460343807685637,0.00029912948957644403
5,72,0.00024544136323189985,0.0003016210102941841
5,73,0.00024536913529003937,0.00030642657657153904
5,74,0.0002450247428086759,0.00030046861502341926
5,75,0.00024296139866217142,0.0003019614960066974
5,76,0.00024389671007843896,0.0002987357147503644
5,77,0.00024196318733609384,0.0003080659080296755
5,78,0.00024143486372971287,0.0002984377206303179
5,79,0.00024089050287363567,0.00029784662183374166
5,80,0.0002402048940701341,0.000301527907140553
6,1,0.02351343380935766,0.01111720409244299
6,2,0.006993304486351984,0.002865411341190338
6,3,0.0013403750548346175,0.0005378581117838621
6,4,0.0004815161084083633,0.0004231816856190562
6,5,0.000424928827409598,0.0003938231384381652
6,6,0.00039430857357500054,0.00037783494917675853
6,7,0.00037752280959480063,0.00036779206129722297
6,8,0.00036201366617482294,0.00035357646993361413
6,9,0.0003503604055882466,0.0003464581386651844
6,10,0.00034217765731564553,0.0003391249047126621
6,11,0.00033543822012358795,0.0003474302648101002
6,12,0.00032941795143091846,0.0003310592146590352
6,13,0.00032726916614747435,0.00033143218024633825
6,14,0.0003222078414875324,0.0003279180091340095
6,15,0.00031694715305369487,0.00032904636464081705
6,16,0.00031446425949602767,0.00032589404145255685
6,17,0.00031026686951345593,0.00032366145751439035
6,18,0.00030817637827971746,0.00032478279899805784
6,19,0.0003069798321014753,0.00031803548336029053
6,20,0.00030449627176858487,0.00032015846227295697
6,21,0.00030213718874276513,0.0003206230467185378
6,22,0.00030218441530855165,0.0003192550502717495
6,23,0.000298654701302035,0.00031590709113515913
6,24,0.00029695094198298953,0.00031977385515347123
6,25,0.00029553783076159934,0.00031390530057251453
6,26,0.00029536252549883945,0.00032467511482536793
6,27,0.00029148464434331764,0.00031722549465484917
6,28,0.00029049407480353557,0.00030901251011528075
6,29,0.0002884776596609434,0.0003098515735473484
6,30,0.0002860116839357134,0.0003122467896901071
6,31,0.00028550881678583446,0.0003079149464610964
6,32,0.00028321868868079036,0.00031064721406437457
6,33,0.0002830243727011192,0.0003096802392974496
6,34,0.000283236094293426,0.00031059212051331997
6,35,0.0002782844196168568,0.00030664840596728027
6,36,0.0002792734870109362,0.00030507685733027756
6,37,0.00027514305731919767,0.00031292971107177436
6,38,0.00027457285324042596,0.00030527912895195186
6,39,0.00027169363640455735,0.00031171919545158744
6,40,0.00027207498506780854,0.0003020353615283966
6,41,0.00026839118486235815,0.0003215348697267473
6,42,0.0002686153680336213,0.00030196571606211364
6,43,0.00026638388887254726,0.0002999546704813838
6,44,0.00026511511923227874,0.00030553716351278126
6,45,0.0002631285438934962,0.00031594224856235087
6,46,0.00026249053349494244,0.000306367757730186
6,47,0.00026063466177287477,0.0003061993629671633
6,48,0.00025965413057969675,0.0003185973910149187
6,49,0.00025823481192087963,0.0002996772527694702
6,50,0.0002556906846369168,0.00029869269928894937
6,51,0.0002567401036223466,0.00030033959774300456
6,52,0.00025207360633821397,0.0003074060950893909
6,53,0.00025104843530183036,0.0002996080438606441
6,54,0.00025057540439431454,0.00029834776069037616
6,55,0.0002501062658287723,0.00029747767257504165
6,56,0.0002488352821199913,0.000299749051919207
6,57,0.00024682472779467287,0.00030850557959638536
6,58,0.00024620655186784765,0.00029870658181607723
6,59,0.0002446058071563365,0.0002982348087243736
6,60,0.00024296942444656183,0.00030466102180071175
6,61,0.00024284904233731882,0.00030772783793509007
6,62,0.00024196008504023432,0.00029875803738832474
6,63,0.00024225287601627686,0.00033878651447594166
6,64,0.0002393130667085104,0.00030177267035469413
6,65,0.00023808315371301163,0.000301188207231462
